transaction_id,merchant_id,timestamp,amount,merchant_category,merchant_size,payment_method,status,failure_reason
T00008215,M00100,2025-08-23 22:05:22,882.66,E-commerce,Small,UPI,Success,
T00008216,M00008,2025-07-15 09:34:54,13560.75,Travel,Small,Credit Card,Success,
T00008217,M00070,2025-12-16 12:37:59,1685.16,Food Delivery,Large,Debit Card,Success,
T00008218,M00079,2025-01-17 12:47:42,275.0,Food Delivery,Large,Credit Card,Success,
T00008219,M00084,2025-08-24 00:07:08,52.34,Food Delivery,Small,Net Banking,Success,
T00008220,M00003,2025-03-07 07:37:19,2751.23,Education,Small,Credit Card,Success,
T00008221,M00070,2025-09-21 21:23:18,1036.38,Food Delivery,Large,Debit Card,Success,
T00008222,M00087,2025-07-30 01:06:01,1135.44,Media,Small,Wallet,Success,
T00008223,M00066,2025-11-16 08:37:19,1177.75,Education,Large,Net Banking,Success,
T00008224,M00091,2025-03-28 08:31:31,7107.96,Professional Services,Small,Net Banking,Success,
T00008225,M00034,2025-03-19 13:15:56,1091.49,Gaming,Medium,Debit Card,Success,
T00008226,M00075,2025-05-28 00:32:59,236.53,E-commerce,Small,Wallet,Success,
T00008227,M00082,2025-05-11 05:05:23,4070.84,Education,Large,Debit Card,Success,
T00008228,M00039,2025-05-14 04:09:17,1798.34,Gaming,Small,UPI,Success,
T00008229,M00083,2025-06-05 02:07:30,1612.67,Retail,Small,Debit Card,Success,
T00008230,M00027,2025-09-12 20:12:23,2292.78,E-commerce,Large,Credit Card,Success,
T00008231,M00079,2025-04-25 16:06:10,361.5,Food Delivery,Large,Credit Card,Success,
T00008232,M00045,2025-03-03 17:21:20,2518.77,Media,Small,Wallet,Success,
T00008233,M00083,2025-05-02 18:23:58,1728.0,Retail,Small,Debit Card,Success,
T00008234,M00078,2025-07-04 21:05:46,21506.21,SaaS,Medium,Net Banking,Success,
T00008235,M00054,2025-04-16 21:09:33,824.82,Media,Small,Credit Card,Success,
T00008236,M00056,2025-09-29 03:55:06,5829.77,E-commerce,Large,Credit Card,Failed,Insufficient Funds
T00008237,M00046,2025-12-02 08:48:21,5256.32,Professional Services,Small,Net Banking,Success,
T00008238,M00089,2025-12-23 17:21:22,6754.89,Education,Small,UPI,Success,
T00008239,M00057,2025-03-18 09:14:57,14178.98,Healthcare,Medium,Credit Card,Success,
T00008240,M00014,2025-10-17 16:16:18,4840.01,E-commerce,Large,Credit Card,Success,
T00008241,M00050,2025-08-28 20:19:27,6767.55,SaaS,Small,Wallet,Success,
T00008242,M00078,2025-06-13 14:05:50,10301.71,SaaS,Medium,Net Banking,Success,
T00008243,M00014,2025-07-08 17:04:48,5261.48,E-commerce,Large,Credit Card,Success,
T00008244,M00095,2025-06-08 05:39:51,5.8,E-commerce,Small,Credit Card,Success,
T00008245,M00008,2025-05-07 21:13:18,12297.6,Travel,Small,Credit Card,Success,
T00008246,M00023,2025-05-22 02:13:15,4496.98,Healthcare,Small,Net Banking,Success,
T00008247,M00100,2025-01-06 06:50:56,839.72,E-commerce,Small,UPI,Success,
T00008248,M00083,2025-04-27 23:27:05,1927.7,Retail,Small,Debit Card,Success,
T00008249,M00056,2025-05-26 05:39:20,3051.17,E-commerce,Large,Credit Card,Success,
T00008250,M00021,2025-03-25 22:01:42,2776.1,E-commerce,Small,UPI,Success,
T00008251,M00003,2025-07-20 18:11:53,3237.9,Education,Small,Credit Card,Success,
T00008252,M00015,2025-06-02 18:28:51,2563.72,E-commerce,Medium,UPI,Success,
T00008253,M00015,2025-06-03 21:05:59,1654.33,E-commerce,Medium,UPI,Success,
T00008254,M00051,2025-01-18 02:15:58,4557.92,Retail,Medium,UPI,Success,
T00008255,M00071,2025-07-26 04:21:49,2893.17,Retail,Small,Debit Card,Success,
T00008256,M00023,2025-04-14 07:07:51,6605.16,Healthcare,Small,Net Banking,Success,
T00008257,M00054,2025-08-31 06:39:01,836.89,Media,Small,Credit Card,Success,
T00008258,M00040,2025-08-16 19:53:47,12037.06,Professional Services,Small,Net Banking,Success,
T00008259,M00014,2025-02-15 22:18:55,4307.02,E-commerce,Large,Credit Card,Success,
T00008260,M00074,2025-09-06 04:47:34,1051.53,Gaming,Medium,Credit Card,Success,
T00008261,M00091,2025-05-22 16:31:20,21764.92,Professional Services,Small,Net Banking,Success,
T00008262,M00078,2025-09-25 09:50:25,17123.65,SaaS,Medium,Net Banking,Success,
T00008263,M00045,2025-06-28 16:08:41,2612.87,Media,Small,Wallet,Success,
T00008264,M00029,2025-05-23 09:35:39,2508.61,Retail,Small,Debit Card,Success,
T00008265,M00080,2025-02-13 12:58:38,396.81,Media,Small,Credit Card,Failed,Insufficient Funds
T00008266,M00038,2025-01-20 05:44:12,2403.24,Education,Small,Debit Card,Success,
T00008267,M00045,2025-07-27 04:04:42,2196.02,Media,Small,Wallet,Failed,Network Error
T00008268,M00069,2025-12-23 05:13:00,7058.78,Education,Small,Credit Card,Success,
T00008269,M00017,2025-07-11 11:03:43,15048.8,Professional Services,Small,Credit Card,Success,
T00008270,M00043,2025-04-17 03:50:49,4348.92,Professional Services,Small,Wallet,Failed,Payment Timeout
T00008271,M00096,2025-02-23 05:30:44,2108.96,Gaming,Small,UPI,Success,
T00008272,M00079,2025-08-23 22:46:29,250.98,Food Delivery,Large,Credit Card,Success,
T00008273,M00001,2025-04-21 19:18:45,454.38,Food Delivery,Small,UPI,Success,
T00008274,M00091,2025-08-05 11:41:53,15471.83,Professional Services,Small,Net Banking,Success,
T00008275,M00017,2025-08-06 21:27:23,13652.41,Professional Services,Small,Credit Card,Success,
T00008276,M00055,2025-09-02 09:02:22,16538.15,SaaS,Medium,Net Banking,Success,
T00008277,M00061,2025-03-24 02:01:50,7084.63,SaaS,Medium,UPI,Success,
T00008278,M00057,2025-05-09 05:25:10,15386.12,Healthcare,Medium,Credit Card,Success,
T00008279,M00056,2025-06-07 17:32:25,5420.68,E-commerce,Large,Credit Card,Success,
T00008280,M00055,2025-05-25 01:55:15,15113.99,SaaS,Medium,Net Banking,Success,
T00008281,M00081,2025-07-11 14:06:28,397.93,Media,Small,UPI,Success,
T00008282,M00091,2025-05-28 12:47:44,15996.53,Professional Services,Small,Net Banking,Success,
T00008283,M00007,2025-11-12 04:49:29,1599.01,Gaming,Small,Net Banking,Success,
T00008284,M00027,2025-05-01 05:39:08,2068.39,E-commerce,Large,Credit Card,Success,
T00008285,M00059,2025-01-12 20:07:31,620.91,Retail,Medium,UPI,Success,
T00008286,M00047,2025-03-01 21:50:19,1813.47,Healthcare,Medium,UPI,Success,
T00008287,M00054,2025-12-17 05:21:46,1026.66,Media,Small,Credit Card,Success,
T00008288,M00088,2025-11-07 14:27:42,664.33,Food Delivery,Small,UPI,Failed,Network Error
T00008289,M00050,2025-07-15 17:19:15,11079.39,SaaS,Small,Wallet,Success,
T00008290,M00060,2025-09-22 10:24:13,641.37,Food Delivery,Medium,Debit Card,Success,
T00008291,M00027,2025-06-21 08:27:35,1687.96,E-commerce,Large,Credit Card,Failed,Authentication Failure
T00008292,M00027,2025-07-13 00:50:44,2356.72,E-commerce,Large,Credit Card,Success,
T00008293,M00034,2025-05-03 17:38:40,1140.59,Gaming,Medium,Debit Card,Success,
T00008294,M00076,2025-01-25 00:22:31,8659.51,Education,Small,Net Banking,Success,
T00008295,M00050,2025-03-11 14:39:48,11943.19,SaaS,Small,Wallet,Success,
T00008296,M00095,2025-05-07 18:14:34,645.99,E-commerce,Small,Credit Card,Success,
T00008297,M00086,2025-08-09 06:23:07,1078.21,Food Delivery,Large,UPI,Failed,Technical Error
T00008298,M00099,2025-10-17 11:02:56,6241.21,Retail,Small,Wallet,Success,
T00008299,M00023,2025-02-07 16:47:36,6400.4,Healthcare,Small,Net Banking,Failed,Authentication Failure
T00008300,M00017,2025-08-15 14:50:37,8159.8,Professional Services,Small,Credit Card,Success,
T00008301,M00038,2025-10-08 15:53:01,1996.1,Education,Small,Debit Card,Success,
T00008302,M00014,2025-10-22 13:27:52,4278.36,E-commerce,Large,Credit Card,Success,
T00008303,M00048,2025-07-23 18:40:41,576.31,Food Delivery,Medium,Credit Card,Success,
T00008304,M00043,2025-10-16 18:48:05,3801.03,Professional Services,Small,Wallet,Success,
T00008305,M00063,2025-11-26 04:19:12,4592.2,Healthcare,Small,Credit Card,Success,
T00008306,M00006,2025-05-31 19:37:17,2037.81,Retail,Small,UPI,Success,
T00008307,M00043,2025-08-04 01:07:41,5589.71,Professional Services,Small,Wallet,Success,
T00008308,M00016,2025-07-12 04:45:59,1641.42,Retail,Medium,Debit Card,Success,
T00008309,M00030,2025-09-18 10:00:13,1857.9,E-commerce,Small,UPI,Success,
T00008310,M00013,2025-05-26 08:18:44,2160.55,E-commerce,Small,Debit Card,Success,
T00008311,M00099,2025-01-20 02:21:13,4712.93,Retail,Small,Wallet,Failed,Technical Error
T00008312,M00071,2025-07-05 17:47:14,556.1,Retail,Small,Debit Card,Success,
T00008313,M00049,2025-11-08 04:33:12,1380.92,Retail,Medium,Wallet,Success,
T00008314,M00058,2025-01-03 07:43:47,880.84,Food Delivery,Small,UPI,Success,
T00008315,M00094,2025-02-08 22:30:20,9716.0,SaaS,Small,UPI,Success,
T00008316,M00078,2025-06-17 23:04:03,12171.2,SaaS,Medium,Net Banking,Success,
T00008317,M00058,2025-03-26 06:42:57,1690.6,Food Delivery,Small,UPI,Success,
T00008318,M00070,2025-08-23 10:55:57,1718.41,Food Delivery,Large,Debit Card,Success,
T00008319,M00081,2025-03-24 14:31:15,444.85,Media,Small,UPI,Success,
T00008320,M00011,2025-12-01 05:28:32,6236.37,Education,Small,UPI,Success,
T00008321,M00045,2025-04-11 14:45:57,4073.22,Media,Small,Wallet,Success,
T00008322,M00096,2025-05-06 02:44:56,1960.84,Gaming,Small,UPI,Success,
T00008323,M00044,2025-03-05 15:20:17,19460.12,Professional Services,Small,Net Banking,Success,
T00008324,M00059,2025-06-28 17:16:31,291.33,Retail,Medium,UPI,Success,
T00008325,M00012,2025-11-30 18:48:21,8995.3,SaaS,Medium,Net Banking,Success,
T00008326,M00086,2025-07-03 20:23:12,1008.45,Food Delivery,Large,UPI,Success,
T00008327,M00083,2025-08-30 12:59:20,1827.42,Retail,Small,Debit Card,Success,
T00008328,M00071,2025-12-03 21:22:15,2445.69,Retail,Small,Debit Card,Success,
T00008329,M00002,2025-02-24 15:20:18,1116.9,Retail,Small,UPI,Success,
T00008330,M00064,2025-08-12 09:32:51,8325.65,Professional Services,Large,Net Banking,Success,
T00008331,M00022,2025-09-25 11:31:14,460.31,Food Delivery,Small,Wallet,Success,
T00008332,M00019,2025-03-30 12:40:39,4623.83,E-commerce,Medium,Wallet,Success,
T00008333,M00027,2025-03-10 00:51:46,1197.21,E-commerce,Large,Credit Card,Success,
T00008334,M00014,2025-04-26 07:31:03,3801.53,E-commerce,Large,Credit Card,Success,
T00008335,M00037,2025-01-28 10:03:33,5135.83,Education,Medium,UPI,Success,
T00008336,M00067,2025-01-04 12:45:03,401.43,Food Delivery,Medium,Credit Card,Success,
T00008337,M00049,2025-07-07 16:24:57,1258.57,Retail,Medium,Wallet,Success,
T00008338,M00068,2025-11-24 06:54:59,1826.64,Retail,Medium,Debit Card,Success,
T00008339,M00087,2025-05-13 20:34:14,2272.66,Media,Small,Wallet,Success,
T00008340,M00071,2025-06-21 21:00:36,3197.47,Retail,Small,Debit Card,Success,
T00008341,M00012,2025-08-09 17:48:58,9055.79,SaaS,Medium,Net Banking,Success,
T00008342,M00074,2025-03-27 21:08:54,647.4,Gaming,Medium,Credit Card,Success,
T00008343,M00084,2025-01-02 11:14:01,392.02,Food Delivery,Small,Net Banking,Success,
T00008344,M00094,2025-04-06 11:32:01,8225.84,SaaS,Small,UPI,Success,
T00008345,M00064,2025-03-02 02:08:45,9411.42,Professional Services,Large,Net Banking,Failed,Technical Error
T00008346,M00003,2025-10-30 13:34:34,6064.02,Education,Small,Credit Card,Success,
T00008347,M00095,2025-02-19 19:39:55,383.28,E-commerce,Small,Credit Card,Success,
T00008348,M00043,2025-01-30 07:04:45,5363.82,Professional Services,Small,Wallet,Success,
T00008349,M00089,2025-10-09 22:35:31,1847.43,Education,Small,UPI,Success,
T00008350,M00056,2025-06-06 01:07:55,4779.14,E-commerce,Large,Credit Card,Success,
T00008351,M00058,2025-10-11 13:08:55,452.84,Food Delivery,Small,UPI,Success,
T00008352,M00088,2025-03-22 12:30:20,745.55,Food Delivery,Small,UPI,Success,
T00008353,M00064,2025-01-21 08:01:48,8139.35,Professional Services,Large,Net Banking,Success,
T00008354,M00008,2025-05-02 15:09:37,21304.36,Travel,Small,Credit Card,Success,
T00008355,M00065,2025-07-15 12:14:44,1580.75,E-commerce,Large,Debit Card,Success,
T00008356,M00010,2025-10-10 16:45:47,1655.6,Retail,Medium,UPI,Success,
T00008357,M00080,2025-09-06 16:09:05,424.89,Media,Small,Credit Card,Success,
T00008358,M00032,2025-02-21 08:54:20,2878.66,Retail,Medium,Credit Card,Success,
T00008359,M00074,2025-04-15 22:53:59,1515.81,Gaming,Medium,Credit Card,Success,
T00008360,M00046,2025-10-31 12:07:09,14526.44,Professional Services,Small,Net Banking,Success,
T00008361,M00069,2025-07-16 15:25:36,7695.75,Education,Small,Credit Card,Success,
T00008362,M00099,2025-08-10 01:05:32,5461.12,Retail,Small,Wallet,Success,
T00008363,M00036,2025-11-23 22:40:45,1294.62,Food Delivery,Medium,UPI,Success,
T00008364,M00090,2025-01-16 12:55:06,6924.31,Healthcare,Medium,Debit Card,Success,
T00008365,M00098,2025-06-07 05:21:48,13401.9,SaaS,Medium,Credit Card,Failed,Technical Error
T00008366,M00080,2025-11-25 22:08:29,1056.71,Media,Small,Credit Card,Success,
T00008367,M00083,2025-06-06 17:15:55,2197.37,Retail,Small,Debit Card,Failed,Technical Error
T00008368,M00038,2025-01-28 13:31:24,2062.58,Education,Small,Debit Card,Success,
T00008369,M00005,2025-06-23 21:57:13,24078.61,Travel,Small,Net Banking,Success,
T00008370,M00007,2025-03-23 02:46:12,4142.93,Gaming,Small,Net Banking,Success,
T00008371,M00088,2025-12-26 08:31:41,736.75,Food Delivery,Small,UPI,Success,
T00008372,M00090,2025-09-21 20:23:03,12901.5,Healthcare,Medium,Debit Card,Success,
T00008373,M00048,2025-08-12 01:00:27,947.53,Food Delivery,Medium,Credit Card,Success,
T00008374,M00011,2025-08-21 07:13:35,4437.99,Education,Small,UPI,Success,
T00008375,M00040,2025-04-11 01:49:16,7769.19,Professional Services,Small,Net Banking,Success,
T00008376,M00076,2025-08-17 20:27:45,5579.54,Education,Small,Net Banking,Success,
T00008377,M00020,2025-12-12 03:41:42,7608.09,Healthcare,Small,Net Banking,Success,
T00008378,M00063,2025-08-20 22:27:03,6168.76,Healthcare,Small,Credit Card,Success,
T00008379,M00067,2025-09-15 00:47:06,593.37,Food Delivery,Medium,Credit Card,Success,
T00008380,M00053,2025-06-19 12:38:53,6497.92,Education,Small,Net Banking,Success,
T00008381,M00045,2025-02-19 12:56:09,2938.84,Media,Small,Wallet,Success,
T00008382,M00088,2025-12-13 21:07:05,788.61,Food Delivery,Small,UPI,Success,
T00008383,M00084,2025-02-20 18:47:34,579.11,Food Delivery,Small,Net Banking,Success,
T00008384,M00070,2025-12-29 22:44:02,1456.12,Food Delivery,Large,Debit Card,Success,
T00008385,M00038,2025-11-09 20:33:52,2387.97,Education,Small,Debit Card,Success,
T00008386,M00046,2025-05-08 23:34:31,8875.98,Professional Services,Small,Net Banking,Success,
T00008387,M00063,2025-08-07 09:48:25,5959.64,Healthcare,Small,Credit Card,Success,
T00008388,M00012,2025-09-29 18:38:20,9766.49,SaaS,Medium,Net Banking,Success,
T00008389,M00082,2025-09-24 01:11:04,3430.93,Education,Large,Debit Card,Failed,Bank Decline
T00008390,M00009,2025-02-23 09:19:10,932.4,Gaming,Small,Credit Card,Success,
T00008391,M00010,2025-11-14 03:27:14,1352.39,Retail,Medium,UPI,Success,
T00008392,M00096,2025-07-13 06:58:19,1362.51,Gaming,Small,UPI,Success,
T00008393,M00025,2025-11-18 01:30:14,1487.85,Food Delivery,Small,UPI,Success,
T00008394,M00079,2025-10-05 17:31:02,170.95,Food Delivery,Large,Credit Card,Success,
T00008395,M00065,2025-07-15 17:46:01,1456.0,E-commerce,Large,Debit Card,Success,
T00008396,M00065,2025-07-14 15:24:04,1355.13,E-commerce,Large,Debit Card,Success,
T00008397,M00043,2025-12-20 00:25:58,6331.01,Professional Services,Small,Wallet,Success,
T00008398,M00088,2025-08-01 01:25:35,651.68,Food Delivery,Small,UPI,Success,
T00008399,M00080,2025-01-23 10:48:53,648.84,Media,Small,Credit Card,Success,
T00008400,M00072,2025-01-27 04:08:38,1157.72,Media,Small,Credit Card,Success,
T00008401,M00072,2025-01-20 05:08:55,791.76,Media,Small,Credit Card,Success,
T00008402,M00055,2025-09-29 00:58:22,14170.78,SaaS,Medium,Net Banking,Success,
T00008403,M00054,2025-08-12 12:22:14,793.93,Media,Small,Credit Card,Success,
T00008404,M00006,2025-08-12 06:57:48,2540.32,Retail,Small,UPI,Success,
T00008405,M00052,2025-12-04 19:30:01,31920.85,Travel,Medium,Credit Card,Success,
T00008406,M00059,2025-05-07 01:11:11,767.03,Retail,Medium,UPI,Success,
T00008407,M00054,2025-09-24 16:29:39,761.52,Media,Small,Credit Card,Success,
T00008408,M00052,2025-05-31 05:25:44,26712.38,Travel,Medium,Credit Card,Success,
T00008409,M00091,2025-09-21 09:56:29,3913.15,Professional Services,Small,Net Banking,Success,
T00008410,M00013,2025-11-30 05:53:08,1927.2,E-commerce,Small,Debit Card,Success,
T00008411,M00072,2025-03-01 20:55:28,1011.72,Media,Small,Credit Card,Success,
T00008412,M00095,2025-07-30 21:09:25,875.9,E-commerce,Small,Credit Card,Success,
T00008413,M00078,2025-12-08 18:43:31,14126.56,SaaS,Medium,Net Banking,Success,
T00008414,M00024,2025-01-03 21:03:25,898.36,Gaming,Small,Credit Card,Success,
T00008415,M00087,2025-05-06 07:19:48,1574.9,Media,Small,Wallet,Success,
T00008416,M00075,2025-07-16 17:33:02,709.17,E-commerce,Small,Wallet,Success,
T00008417,M00064,2025-04-18 21:07:32,6140.39,Professional Services,Large,Net Banking,Success,
T00008418,M00023,2025-06-04 19:11:43,10008.26,Healthcare,Small,Net Banking,Success,
T00008419,M00084,2025-10-19 21:29:35,432.4,Food Delivery,Small,Net Banking,Success,
T00008420,M00031,2025-03-08 20:32:04,638.47,Media,Small,Net Banking,Success,
T00008421,M00040,2025-06-17 08:46:36,12502.83,Professional Services,Small,Net Banking,Success,
T00008422,M00045,2025-06-23 08:51:01,2658.37,Media,Small,Wallet,Success,
T00008423,M00071,2025-11-02 14:24:24,3159.28,Retail,Small,Debit Card,Success,
T00008424,M00064,2025-04-24 01:54:08,3850.24,Professional Services,Large,Net Banking,Success,
T00008425,M00058,2025-05-19 19:20:00,1775.9,Food Delivery,Small,UPI,Success,
T00008426,M00026,2025-02-11 08:45:28,1976.86,Retail,Medium,Credit Card,Success,
T00008427,M00061,2025-12-13 07:56:13,7959.29,SaaS,Medium,UPI,Success,
T00008428,M00062,2025-07-18 22:54:32,5333.58,Retail,Medium,Credit Card,Success,
T00008429,M00038,2025-07-03 10:14:34,3302.16,Education,Small,Debit Card,Success,
T00008430,M00080,2025-11-20 13:52:29,782.97,Media,Small,Credit Card,Success,
T00008431,M00008,2025-07-25 13:16:52,9595.07,Travel,Small,Credit Card,Success,
T00008432,M00063,2025-07-19 01:23:35,6002.88,Healthcare,Small,Credit Card,Success,
T00008433,M00002,2025-11-21 20:43:15,792.04,Retail,Small,UPI,Success,
T00008434,M00031,2025-01-25 16:04:37,2240.42,Media,Small,Net Banking,Success,
T00008435,M00050,2025-04-06 04:58:02,11072.42,SaaS,Small,Wallet,Success,
T00008436,M00023,2025-11-11 12:43:29,7569.03,Healthcare,Small,Net Banking,Failed,Bank Decline
T00008437,M00041,2025-12-22 20:35:59,4908.67,E-commerce,Small,Wallet,Success,
T00008438,M00092,2025-01-18 13:30:03,6256.71,Healthcare,Medium,Debit Card,Success,
T00008439,M00093,2025-05-10 05:46:36,6773.72,SaaS,Small,Net Banking,Success,
T00008440,M00070,2025-03-28 17:40:07,713.29,Food Delivery,Large,Debit Card,Success,
T00008441,M00076,2025-08-25 09:37:09,7986.1,Education,Small,Net Banking,Success,
T00008442,M00076,2025-04-15 12:19:54,5842.32,Education,Small,Net Banking,Success,
T00008443,M00034,2025-01-05 16:55:45,1093.73,Gaming,Medium,Debit Card,Success,
T00008444,M00075,2025-08-24 21:23:49,493.35,E-commerce,Small,Wallet,Success,
T00008445,M00073,2025-07-08 06:34:44,5770.23,SaaS,Small,Net Banking,Success,
T00008446,M00017,2025-12-07 20:11:47,5395.26,Professional Services,Small,Credit Card,Success,
T00008447,M00100,2025-11-23 11:53:18,613.43,E-commerce,Small,UPI,Success,
T00008448,M00078,2025-02-12 12:45:43,24883.19,SaaS,Medium,Net Banking,Success,
T00008449,M00011,2025-06-01 03:59:07,5295.65,Education,Small,UPI,Success,
T00008450,M00074,2025-12-22 02:34:25,812.9,Gaming,Medium,Credit Card,Success,
T00008451,M00056,2025-03-21 11:25:11,3386.34,E-commerce,Large,Credit Card,Success,
T00008452,M00029,2025-07-11 03:06:18,5778.8,Retail,Small,Debit Card,Success,
T00008453,M00040,2025-07-17 20:19:10,13199.13,Professional Services,Small,Net Banking,Success,
T00008454,M00032,2025-09-06 15:16:52,2643.87,Retail,Medium,Credit Card,Success,
T00008455,M00042,2025-03-28 12:23:08,5888.93,Healthcare,Small,Debit Card,Success,
T00008456,M00035,2025-08-15 23:43:46,1529.47,Retail,Small,UPI,Success,
